,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
3,ExecutedMoreThan3Ktimes,two_step_continuous_cpu_max,elasticnet,31,0.7585633302877635,0.7587659231522569,3032.225506410099,7.331727829986953,0.7547942307797232,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 31}"
4,ExecutedMoreThan3Ktimes,two_step_continuous_cpu_max,svr,24,0.7695337219206185,0.7697271093770512,3088.4319383507186,7.81922645438941,0.7660976748354288,"{'pca__n_components': 24, 'svr__alpha': 0.0601, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,ExecutedMoreThan3Ktimes,two_step_8_cat_cpu_max,knn,63,0.9664541146143284,0.9664972761361381,810.1878914126952,0.23819832955237497,0.9614691995022433,"{'knn__n_neighbors': 7, 'pca__n_components': 63}"
1,ExecutedMoreThan3Ktimes,two_step_8_cat_cpu_max,dtr,63,0.9387979870240284,0.9388767320619814,1040.9805608905629,0.2894609346384801,0.9312320302766208,"{'dtr__criterion': 'mse', 'pca__n_components': 63}"
2,ExecutedMoreThan3Ktimes,two_step_8_cat_cpu_max,lasso,55,0.840329212147155,0.8405346511782925,2410.7213546990733,5.422411347834034,0.838385784102516,"{'lasso__alpha': 0.91, 'pca__n_components': 55}"
3,ExecutedMoreThan3Ktimes,two_step_8_cat_cpu_max,elasticnet,43,0.8383040127765655,0.8385120575128678,2360.9884736616473,5.293022124304167,0.8360932610036635,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 43}"
4,ExecutedMoreThan3Ktimes,two_step_8_cat_cpu_max,svr,34,0.8206126292936491,0.8208434364947146,2270.940148650534,4.851763194366981,0.8179338299479577,"{'pca__n_components': 34, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,ExecutedMoreThan3Ktimes,two_step_9_cat_cpu_max,knn,49,0.9446239997964696,0.9446973140355696,1025.5178727927055,0.25285128413633096,0.9369824696777826,"{'knn__n_neighbors': 1, 'pca__n_components': 49}"
1,ExecutedMoreThan3Ktimes,two_step_9_cat_cpu_max,dtr,26,0.9286155227042675,0.9287100311306119,1144.2813030263476,0.2924791570159287,0.9193189696669661,"{'dtr__criterion': 'mse', 'pca__n_components': 26}"
2,ExecutedMoreThan3Ktimes,two_step_9_cat_cpu_max,lasso,24,0.7810991442072566,0.7813889547681816,2865.3929483401357,7.778794152407802,0.778096797699696,"{'lasso__alpha': 0.66, 'pca__n_components': 24}"
3,ExecutedMoreThan3Ktimes,two_step_9_cat_cpu_max,elasticnet,43,0.8177762538119095,0.8180175062542784,2356.211594480742,5.462248793217868,0.8136021936939124,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 43}"
4,ExecutedMoreThan3Ktimes,two_step_9_cat_cpu_max,svr,38,0.8251067115438315,0.825338258934754,2754.6511537998176,7.32919788944566,0.8215450065425913,"{'pca__n_components': 38, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,two_step_10_cat_cpu_max,knn,57,0.9606992472947118,0.9607534774673864,803.6674970631561,0.22327091582145991,0.9587689483343255,"{'knn__n_neighbors': 5, 'pca__n_components': 57}"
1,ExecutedMoreThan3Ktimes,two_step_10_cat_cpu_max,dtr,59,0.9406381943116291,0.9407201062535426,986.6409218892763,0.2816763762728577,0.9195370820386539,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 59}"
2,ExecutedMoreThan3Ktimes,two_step_10_cat_cpu_max,lasso,42,0.836899477694236,0.8371245362205773,2538.338181354359,6.197812590049042,0.8336278860653377,"{'lasso__alpha': 0.81, 'pca__n_components': 42}"
3,ExecutedMoreThan3Ktimes,two_step_10_cat_cpu_max,elasticnet,44,0.8084731553673881,0.8087374386989092,2306.243524400491,5.497704278683132,0.8054267684775324,"{'elasticnet__alpha': 0.41000000000000003, 'elasticnet__l1_ratio': 0.8, 'pca__n_components': 44}"
4,ExecutedMoreThan3Ktimes,two_step_10_cat_cpu_max,svr,41,0.8350556683562916,0.8352832711112262,2649.150478254346,6.716675647111038,0.8328134434834371,"{'pca__n_components': 41, 'svr__alpha': 0.0901, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,ExecutedMoreThan3Ktimes,two_step_continuous_ctime_sum,knn,6,0.9785164912503193,0.9785345183610401,618.3899159037088,0.24328550862450946,0.9557505139096301,"{'knn__n_neighbors': 5, 'pca__n_components': 6}"
1,ExecutedMoreThan3Ktimes,two_step_continuous_ctime_sum,dtr,20,0.972724083108028,0.9727469707089108,679.0535158216636,0.29492488143812884,0.9604575271189293,"{'dtr__criterion': 'mae', 'pca__n_components': 20}"
2,ExecutedMoreThan3Ktimes,two_step_continuous_ctime_sum,lasso,23,0.7783082035558337,0.7784942282227985,3214.1399631606473,8.857421902115481,0.7766762266362395,"{'lasso__alpha': 0.91, 'pca__n_components': 23}"
3,ExecutedMoreThan3Ktimes,two_step_continuous_ctime_sum,elasticnet,39,0.7523133519429372,0.7525211892511078,3496.2239448866676,10.54174639868628,0.7494852189161718,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.6000000000000001, 'pca__n_components': 39}"
4,ExecutedMoreThan3Ktimes,two_step_continuous_ctime_sum,svr,27,0.7730431943042314,0.7732336369136203,3230.4610435591594,9.217237495285385,0.7709864650176691,"{'pca__n_components': 27, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'elasticnet'}"
0,ExecutedMoreThan3Ktimes,two_step_8_cat_ctime_sum,knn,57,0.9612033544144895,0.9612568889817552,843.7732085252384,0.2458857870688856,0.955110612666697,"{'knn__n_neighbors': 5, 'pca__n_components': 57}"
1,ExecutedMoreThan3Ktimes,two_step_8_cat_ctime_sum,dtr,59,0.9366312469252218,0.9367186879584047,1060.2988588263813,0.32374949631370803,0.9079417977611685,"{'dtr__criterion': 'mae', 'pca__n_components': 59}"
2,ExecutedMoreThan3Ktimes,two_step_8_cat_ctime_sum,lasso,68,0.8236137667348474,0.8238571578973302,2539.8795553611176,6.248950279546887,0.8207932820574245,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 68}"
3,ExecutedMoreThan3Ktimes,two_step_8_cat_ctime_sum,elasticnet,58,0.8197372294167434,0.8199859697207481,2412.5728298752233,6.073332046398829,0.8169554437521644,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.7000000000000001, 'pca__n_components': 58}"
