,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
1,dtr,20,0.9152677235377742,0.9411775931997771,11878.606557377048,0.07171532861487305,-0.24618066428924038,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 20}",0.2043148304669487,realign_target_creator,487
2,lasso,35,0.6219095210722503,0.7375239650418928,19626.748174182005,0.1282851492233798,-0.28483943016815805,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 35}",0.3375846911382979,realign_target_creator,487
3,elasticnet,25,0.6028246309014029,0.7242749503778334,18673.476920527773,0.11947386813132144,-0.2522608029947705,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 25}",0.32118820105853996,realign_target_creator,487
4,svr,18,0.5866571026328047,0.7130512117450876,18355.088117929226,0.11655306121408446,-0.2678035519114562,"{'pca__n_components': 18, 'svr__alpha': 0.15009999999999998, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.3157118386660927,realign_target_creator,487
0,knn,28,1.2885037058793447,0.7801876526633563,5023.545454545455,0.10442377268697028,,"{'knn__n_neighbors': 1, 'pca__n_components': 28}",0.4514345892224408,select_variants_indel,85
1,dtr,35,1.9820886327345117,0.2517419941070387,7442.181818181818,0.14677891155660328,,"{'dtr__criterion': 'mse', 'pca__n_components': 35}",0.6687823017446188,select_variants_indel,85
2,lasso,21,39.118586077268326,-28.042732249347296,70736.23252588545,1.7643701657017041,,"{'lasso__alpha': 0.01, 'pca__n_components': 21}",6.356622501459087,select_variants_indel,85
3,elasticnet,18,34.46576214214048,-24.497723536868936,64988.87438428216,1.6490136821909405,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.30000000000000004, 'pca__n_components': 18}",5.840143396164777,select_variants_indel,85
4,svr,19,12.26913801078878,-7.586009912981927,44134.3970011506,0.9926446173664535,,"{'pca__n_components': 19, 'svr__alpha': 0.0301, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",3.9660820353017607,select_variants_indel,85
0,knn,28,1.1344258043239268,0.8975803395627224,3227.0,0.07417308491924314,,"{'knn__n_neighbors': 1, 'pca__n_components': 28}",0.30592854221543875,select_variants_snp,85
1,dtr,35,1.2399256382017927,0.8171995137510151,4653.909090909091,0.10361334287031129,,"{'dtr__criterion': 'mse', 'pca__n_components': 35}",0.44120347808645677,select_variants_snp,85
2,lasso,21,46.74276393510619,-33.85162966484281,59586.41211513596,1.4329745738193862,,"{'lasso__alpha': 0.01, 'pca__n_components': 21}",5.648956986127023,select_variants_snp,85
3,elasticnet,18,31.01795697673166,-21.870824363224123,48622.25146342157,1.1629839821604417,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.30000000000000004, 'pca__n_components': 18}",4.609524173981111,select_variants_snp,85
4,svr,19,14.993828113472269,-9.661964276931252,44504.71518296879,0.9928198716298998,,"{'pca__n_components': 19, 'svr__alpha': 0.0301, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",4.219170324647953,select_variants_snp,85
0,knn,30,1.3969375959703496,0.7293607300202162,842.0434782608696,0.1093747395595986,,"{'knn__n_neighbors': 1, 'pca__n_components': 30}",0.4916979790799215,seq_dict,89
1,dtr,35,1.5500335404907841,0.6249771314835562,962.8260869565217,0.12709175103721063,,"{'dtr__criterion': 'poisson', 'pca__n_components': 35}",0.5622270742358064,seq_dict,89
2,lasso,22,4.580098174663965,-1.4409760281799762,2894.3275821460343,0.40993976450068875,,"{'lasso__alpha': 0.01, 'pca__n_components': 22}",1.6900968414075002,seq_dict,89
3,elasticnet,26,4.069476649009635,-1.0928249879611145,2660.857660754284,0.37483884151726327,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 26}",1.553765771233583,seq_dict,89
4,svr,19,17.720903312112025,-10.400615894621836,7290.566024382004,0.9999357385635179,,"{'pca__n_components': 19, 'svr__alpha': 0.1201, 'svr__loss': 'huber', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",4.257210789092761,seq_dict,89
0,knn,18,0.02551306353893168,0.31865141027925303,83.73225806451613,0.1123371379314497,-0.7302569487376392,"{'knn__n_neighbors': 5, 'pca__n_components': 18}",0.6388476928451168,sort_sam,495
1,dtr,27,0.13504964107885498,0.3952379604291181,116.00806451612904,0.21002287047766338,-1.0433043287408812,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 27}",0.8851007494680628,sort_sam,495
2,lasso,35,0.663607482106229,0.7647987273263065,84.47054524493264,0.14044778432447647,-0.8144947119592707,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 35}",0.6444805644858504,sort_sam,495
3,elasticnet,30,0.630923845630232,0.7419467538552842,83.96802509465677,0.1386182034243486,-0.7686856845934037,"{'elasticnet__alpha': 0.46, 'elasticnet__l1_ratio': 0.7000000000000001, 'pca__n_components': 30}",0.6406465124008754,sort_sam,495
4,svr,19,-0.01917306071857694,0.28740745348132013,89.72032141699034,0.12088665318588034,-0.6545435226024539,"{'pca__n_components': 19, 'svr__alpha': 0.0001, 'svr__loss': 'epsilon_insensitive', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.6845345111128267,sort_sam,495
