workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.2	4	4	1	16824102912	232132608	16591970304	1425707008	15398395904	310734848	14271930368	999669760	15582334976	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	7185.0
montage	1.0	mAdd	4	202	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	28206587904	5152428032	1289723904	32069292032	2768896	3615334400	814788608	4432891904	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	2655.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.2	4	4	1	15767138304	764219392	15002918912	1498890240	14268248064	340086784	12475449344	1191550976	14007087104	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	16169.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon® Platinum 8175M	2.5	8	8	1	33359015936	29404258304	3954757632	1321443328	32037572608	2768896	2341212160	873304064	3217285120	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	147.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	3.1	4	4	1	16824107008	2384371712	14439735296	1326047232	15498059776	342204416	12192530432	1029545984	13564280832	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	6250.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	8	8	1	33359015936	29469093888	3889922048	1306218496	32052797440	2768896	2282135552	869044224	3153948672	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	187.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon®	2.2	4	4	1	15767138304	11459399680	4307738624	1358856192	14408282112	224755712	2708811776	417488896	3351056384	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	172.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon® Platinum 8175M	2.5	8	8	1	33359015936	27754811392	5604204544	1391693824	31967322112	2768896	3788500992	1026076672	4817346560	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	897.0
montage2	0.25	mAdd	4	62	2	mAdd	AMD	EPYC 7B12	2.25	4	4	1	16824102912	12069621760	4754481152	1311182848	15512920064	324087808	2898493440	639680512	3862261760	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	838.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.2	4	4	1	15767138304	7062810624	8704327680	1705541632	14061596672	331300864	6233751552	892313600	7457366016	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	20055.0
montage	0.25	mAdd	4	22	2	mAdd	Intel®	Xeon®	2.8	4	2	1	16824102912	14713040896	2111062016	1017847808	15806255104	61108224	1211490304	211124224	1483722752	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	214.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.8	4	4	1	16824102912	3272110080	13551992832	1442918400	15381184512	333803520	11162722304	1127800832	12624326656	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	7954.0
montage2	0.25	mAdd	4	62	2	mAdd	AMD	EPYC 7B12	2.25	4	4	1	16824102912	11817263104	5006839808	1163223040	15660879872	282800128	3430920192	538337280	4252057600	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	574.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon®	2.8	4	4	1	16824102912	13251731456	3572371456	1190805504	15633297408	270344192	2092228608	419672064	2782244864	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	143.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	2	1	8257200128	2808184832	5449015296	1682841600	6574358528	2768896	3020996608	1181069312	4204834816	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	11970.0
montage	1.0	mAdd	4	202	2	mAdd	Intel®	Xeon®	2.2	4	2	1	15767138304	11768745984	3998392320	1093554176	14673584128	131235840	2838761472	347271168	3317268480	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	6337.0
montage2	1.0	mAdd	4	436	2	mAdd	AMD	EPYC 7B12	2.25	4	4	1	16824102912	3280306176	13543796736	1448382464	15375720448	333615104	11145805824	1129803776	12609224704	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	252844.0
montage	0.25	mAdd	4	22	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4870676480	3386523648	931454976	7325745152	2768896	2398838784	506683392	2908291072	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	288.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	2	1	8257200128	2501955584	5755244544	1045323776	7211876352	2768896	4467322880	735395840	5205487616	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	488.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon®	2.8	4	4	1	16824102912	11254599680	5569503232	1220378624	15603724288	289619968	3890606080	578695168	4758921216	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	553.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.2	4	4	1	16824102912	205090816	16619012096	1524383744	15299719168	322027520	14202195968	1015824384	15540047872	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	6607.0
montage2	0.01	mAdd	4	6	2	mAdd	AMD	EPYC 7B12	2.25	4	4	1	16824102912	12976037888	3848065024	1297682432	15526420480	327086080	2029330432	611688448	2968104960	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	377.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon® Platinum 8175M	2.5	8	8	1	33359015936	27651432448	5707583488	1404248064	31954767872	2768896	3878129664	1027256320	4908154880	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	654.0
montage	2.0	mAdd	4	616	2	mAdd	Intel®	Xeon®	2.8	4	2	1	16824102912	9992724480	6831378432	1256595456	15567507456	236572672	5190012928	547221504	5973807104	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	24831.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	2	1	8257200128	5255127040	3002073088	872095744	7385104384	2768896	2173992960	318713856	2495475712	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	157.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon®	2.2	4	4	1	16824102912	3702824960	13121277952	1682784256	15141318656	340193280	10477383680	1094692864	11912269824	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	9645.0
montage	0.25	mAdd	4	22	2	mAdd	Intel®	Xeon®	2.2	4	2	1	15767138304	13195735040	2571403264	1122996224	14644142080	66535424	1539510272	248582144	1854627840	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	831.0
montage2	0.01	mAdd	4	6	2	mAdd	AMD	EPYC 7B12	2.25	4	4	1	16824102912	11350634496	5473468416	1371320320	15452782592	334147584	3370414080	817672192	4522233856	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	147.0
montage	2.0	mAdd	4	616	2	mAdd	Intel®	Xeon®	2.2	4	2	1	16824102912	5690454016	11133648896	1449922560	15374180352	300838912	8971431936	845651968	10117922816	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	19933.0
montage	2.0	mAdd	4	616	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	1672581120	6584619008	1044602880	7212597248	2768896	5417328640	623194112	6043291648	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	14468.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	2	1	8257200128	5322846208	2934353920	1240281088	7016919040	2768896	1013354496	897818624	1913942016	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	18172.0
montage	2.0	mAdd	4	616	2	mAdd	Intel®	Xeon®	2.2	4	2	1	15767138304	9732308992	6034829312	1176219648	14590918656	218664960	4573868032	474476544	5267009536	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	16586.0
montage	1.0	mAdd	4	202	2	mAdd	Intel®	Xeon®	2.8	4	2	1	16824102912	10432462848	6391640064	1286144000	15537958912	158191616	4936155136	430813184	5525159936	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	3236.0
montage	0.25	mAdd	4	22	2	mAdd	Intel®	Xeon®	2.0	2	1	1	4140863488	1948991488	2191872000	858128384	3282735104	63397888	1392832512	191926272	1648156672	0	0	0	9.71	2.4275	110.0	22335336000	5583834000.0	364.0
montage2	0.01	mAdd	4	6	2	mAdd	Intel®	Xeon® Platinum 8175M	2.5	2	2	1	8257200128	4617166848	3640033280	967827456	7289372672	2768896	2641481728	485441536	3129692160	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	216.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon®	2.2	4	4	1	15767138304	12040667136	3726471168	1125904384	14641233920	245903360	2322776064	429522944	2998202368	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	713.0
montage	1.0	mAdd	4	202	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	5263122432	2994077696	861675520	7395524608	2768896	2104672256	402239488	2509680640	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3299.0
montage2	1.0	mAdd	4	436	2	mAdd	Intel®	Xeon® Platinum 8259CL	2.5	2	2	1	8257200128	3796799488	4460400640	1170706432	7086493696	2768896	2681159680	603734016	3287662592	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	21473.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon® Platinum 8175M	2.5	2	2	1	8257200128	4199247872	4057952256	1018245120	7238955008	2768896	2808279040	714264576	3525312512	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	662.0
montage	1.0	mAdd	4	202	2	mAdd	AMD	EPYC 7B12	2.25	4	2	1	16824102912	14479765504	2344337408	1039994880	15784108032	124694528	1306845184	288649216	1720188928	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	3683.0
montage2	0.25	mAdd	4	62	2	mAdd	Intel®	Xeon®	2.2	4	4	1	15767138304	11642232832	4124905472	1190805504	14576332800	255148032	2618368000	463966208	3337482240	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	693.0
montage	1.0	mAdd	4	202	2	mAdd	AMD	EPYC 7B12	2.25	4	2	1	16824102912	13047402496	3776700416	1307586560	15516516352	312332288	2009018368	556331008	2877681664	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	3812.0
