,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
74900,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,8786067456,8038039552,1249103872,15575003136,322375680,6268907520,622075904,7213359104,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,337.0
29129,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,10929954816,5894148096,1395531776,15428571136,332763136,3777368064,851251200,4961382400,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,507.0
74870,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824107008,8808624128,8015482880,1232568320,15591538688,322273280,6266224640,619737088,7208235008,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,352.0
19018,soykb,238.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,3.1,4,2,1,16824090624,7187681280,9636409344,1211420672,15612669952,158982144,8153636864,512634880,8825253888,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,326.0
80780,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824102912,11414384640,5409718272,1044439040,15779663872,85458944,4350484480,323031040,4758974464,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,509.0
15025,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23567732736,9791283200,1789964288,31569051648,2768896,6676279296,1858699264,8537747456,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,404.0
15256,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23568154624,9790861312,1791057920,31567958016,2768896,6675841024,1857105920,8535715840,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,380.0
18513,soykb,134.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4920729600,3336470528,728764416,7528435712,2768896,2672803840,319143936,2994716672,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,677.0
27407,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,8332242944,7434895360,2191421440,13575716864,105373696,5154107392,364658688,5624139776,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,766.0
70866,soykb,134.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,16824840192,6486151168,10338689024,1007661056,15817179136,185376768,9031081984,513925120,9730383872,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,469.0
10387,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,25780613120,7578402816,2393047040,30965968896,2768896,3925413888,1794715648,5722898432,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,440.0
73783,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,8309252096,8514850816,2951737344,13872365568,191430656,5297238016,445419520,5934088192,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,670.0
81267,soykb,82.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,6266908672,10557194240,1257177088,15566925824,332664832,8708304896,667406336,9708376064,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,379.0
27535,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.2,4,2,1,15767138304,9504120832,6263017472,1004363776,14762774528,84287488,5242863616,319971328,5647122432,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,656.0
73509,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon®,2.8,4,2,1,16824102912,5721202688,11102900224,5674651648,11149451264,163229696,5262712832,388628480,5814571008,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,886.0
55021,soykb,446.0,picard-wrapper,7,2,2,sort_sam,AMD,EPYC 7B12,2.25,4,2,1,16824086528,11338682368,5485404160,1095090176,15728996352,148258816,4266770432,369758208,4784787456,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,487.0
10271,soykb,446.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,23647744000,9711271936,1802678272,31556337664,2768896,6631317504,1802170368,8436256768,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,528.0
22705,soykb,56.0,picard-wrapper,7,2,2,sort_sam,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4936986624,3320213504,728330240,7528869888,2768896,2665566208,310235136,2978570240,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,577.0
