workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	13361438720	3462664192	1008046080	15816056832	94236672	2437017600	319881216	2851135488	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	2604933.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	7850590208	8973512704	1642053632	15182049280	340754432	6554292224	930435072	7825481728	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	4975599.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	8428322816	7338815488	1210351616	14556786688	291393536	5690880000	567508992	6549782528	0	0	0	23.520000000000003	3.92	110.0	77133080000	12855513333.333334	3827767.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	10244415488	6579687424	1890365440	14933737472	304308224	4285825024	519405568	5109538816	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	20201868.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	Intel®	Xeon®	3.1	4	2	1	16824107008	10994827264	5829279744	1341906944	15482200064	338137088	3761528832	838938624	4938604544	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2766541.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	21478764544	11880251392	3605520384	29753495552	2768896	6751358976	2015457280	8769585152	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	30069281.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	8227704832	7539433472	1711325184	14055813120	342609920	4962574336	988655616	6293839872	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	17555021.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4992765952	3264434176	732930048	7524270080	2768896	2619240448	301338624	2923347968	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3481676.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon®	3.1	4	2	1	16824107008	5001162752	11822944256	1440808960	15383298048	325935104	9748791296	725688320	10800414720	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	24907179.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	16824102912	10195636224	6628466688	1322508288	15501594624	318140416	4536479744	927072256	5781692416	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	2188034.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon®	3.1	4	2	1	16824107008	12178526208	4645580800	1029513216	15794593792	110551040	3515523072	383451136	4009525248	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	1471027.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	Intel®	Xeon®	2.8	4	2	1	16824102912	10911563776	5912539136	1406377984	15417724928	332759040	3776290816	859185152	4968235008	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	6319721.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	8343404544	8480698368	1324347392	15499755520	338493440	6391496704	885547008	7615537152	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	2611290.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	8684036096	7083102208	1754771456	14012366848	338272256	4509773824	901210112	5749256192	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	8092890.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4175491072	4081709056	742772736	7514427392	2768896	3423977472	306249728	3732996096	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	7102688.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4885561344	3371638784	743534592	7513665536	2768896	2679607296	334716928	3017093120	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	6938240.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	10198241280	6625861632	1858293760	14965809152	302227456	4333080576	542756864	5178064896	0	0	0	13.69	3.4225	110.0	47131832000	11782958000.0	10000568.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon®	2.8	4	2	1	16824102912	12901777408	3922325504	1114165248	15709937664	145883136	2655879168	399810560	3201572864	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	27691161.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	16824102912	4610129920	12213972992	1533841408	15290261504	343412736	9645539328	1101746176	11090698240	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	17628714.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	11004755968	4762382336	1179840512	14587297792	296857600	3126947840	565624832	3989430272	0	0	0	23.520000000000003	3.92	110.0	77133080000	12855513333.333334	2139266.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	16824840192	12578123776	4246716416	1024737280	15800102912	121176064	3130834944	364417024	3616428032	0	0	0	19.6	3.92	110.0	68210780000	13642156000.0	17346538.0
soykb	134.0	gatk-wrapper	9	170	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	8418635776	7348502528	1209126912	14558011392	291524608	5696811008	570363904	6558699520	0	0	0	23.520000000000003	3.92	110.0	77133080000	12855513333.333334	7811281.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	13209567232	3614535680	1044815872	15779287040	141770752	2457620480	369131520	2968522752	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	10744504.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon®	2.8	4	2	1	16824102912	9383002112	7441100800	1799532544	15024570368	207564800	5323116544	484163584	6014844928	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	28185278.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	5718970368	2538229760	730025984	7527174144	2768896	1907769344	278921216	2189459456	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3470008.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	16824840192	7512510464	9312329728	1162493952	15662346240	186957824	7799361536	535298048	8521617408	0	0	0	19.6	3.92	110.0	68210772000	13642154400.0	35083105.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	AMD	EPYC 7B12	2.25	4	2	1	16824102912	12524339200	4299763712	1190920192	15633182720	82857984	3108274176	316526592	3507658752	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	1395365.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767138304	9824280576	5942857728	1384882176	14382256128	341827584	3785945088	883826688	5011599360	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	2133795.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon®	3.1	4	2	1	16824090624	7096619008	9727471616	1449295872	15374794752	336834560	7729807360	614248448	8680890368	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	11842134.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4633636864	3623563264	1036431360	7220768768	2768896	2021535744	886890496	2911195136	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	15490849.0
soykb	238.0	gatk-wrapper	9	330	2	merge_gcvf	Intel®	Xeon®	2.2	4	2	1	15767121920	7916539904	7850582016	1212456960	14554664960	300531712	6123995136	630624256	7055151104	0	0	0	23.520000000000003	3.92	110.0	77133080000	12855513333.333334	17300177.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon®	3.1	4	2	1	16824107008	11376857088	5447249920	1051627520	15772479488	94625792	4338049024	371777536	4804452352	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	1483898.0
soykb	56.0	gatk-wrapper	9	50	2	merge_gcvf	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	5099765760	3157434368	719294464	7537905664	2768896	2541457408	280129536	2824355840	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	1879860.0
soykb	446.0	gatk-wrapper	9	650	2	merge_gcvf	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	21531459584	11827556352	3647504384	29711511552	2768896	6713626624	1959858176	8676253696	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	30165594.0
soykb	82.0	gatk-wrapper	9	90	2	merge_gcvf	Intel®	Xeon®	2.8	4	2	1	16824102912	6242627584	10581475328	1261830144	15562272768	332705792	8717524992	677212160	9727442944	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	3024364.0
