,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
18431,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5137485824,3119714304,695795712,7561404416,2768896,2534023168,260108288,2796900352,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,7183.0
18753,soykb,446.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,3.1,4,2,1,16824090624,10087469056,6736621568,1278984192,15545106432,336863232,4982837248,537673728,5857374208,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,6094.0
22227,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,16824102912,10177429504,6646673408,1347674112,15476428800,317964288,4533719040,924401664,5776084992,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,54054.0
39676,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,16824840192,6449905664,10374934528,1034801152,15790039040,187621376,9033433088,517984256,9739038720,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,5968.0
72891,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.8,4,2,1,16824102912,10541559808,6282543104,1528311808,15295791104,339296256,3989774336,885862400,5214932992,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,13860.0
28930,soykb,82.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,3.1,4,2,1,16824107008,9146400768,7677706240,1237819392,15586287616,327233536,5792485376,749113344,6868832256,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,4503.0
27991,soykb,446.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6199316480,2057883648,804229120,7452971008,425984,1322840064,206217216,1529483264,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,5803.0
12347,soykb,82.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4905259008,3351941120,754180096,7503020032,2768896,2668236800,317460480,2988466176,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,7078.0
18521,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5700624384,2556575744,748703744,7508496384,2768896,1907113984,279638016,2189520896,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,7110.0
73714,soykb,446.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.8,4,2,1,16824102912,12950114304,3873988608,1159340032,15664762880,79446016,2710233088,319291392,3108970496,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,9507.0
6744,soykb,446.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.8,4,2,1,16824086528,13341208576,3482877952,1013989376,15810097152,79761408,2464710656,300191744,2844663808,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,6505.0
21510,soykb,238.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,16824102912,10204438528,6619664384,1303572480,15520530432,318377984,4540616704,932921344,5791916032,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,9520.0
82967,soykb,56.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,10998562816,4768575488,1193271296,14573867008,296534016,3124654080,561164288,3982352384,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,6839.0
37842,soykb,238.0,picard-wrapper,3,2,1,seq_dict,AMD,EPYC 7B12,2.25,4,2,1,16824086528,12972761088,3851325440,1074438144,15749648384,120913920,2705313792,345296896,3171524608,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,5258.0
13428,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,10898268160,4868870144,1166086144,14601052160,298782720,3233497088,578981888,4111261696,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,8495.0
37154,soykb,82.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,15767138304,9342820352,6424317952,1668927488,14098210816,338259968,3961753600,877944832,5177958400,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,10192.0
70844,soykb,134.0,picard-wrapper,3,2,1,seq_dict,Intel®,Xeon®,2.2,4,2,1,16824840192,12192952320,4631887872,1093902336,15730937856,126443520,3410587648,395931648,3932962816,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,5893.0
