,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
29346,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,AMD,EPYC 7B12,2.25,4,2,1,16824086528,10352365568,6471720960,1044582400,15779504128,85921792,5403238400,338235392,5827395584,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,47246.0
18448,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5120364544,3136835584,700485632,7556714496,2768896,2539171840,271806464,2813747200,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,33527.0
18804,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,3.1,4,2,1,16824107008,10914127872,5909979136,1348448256,15475658752,338341888,3787100160,886362112,5011804160,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,31611.0
22244,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,16824102912,3445522432,13378580480,1503739904,15320363008,317702144,10981834752,1051533312,12351070208,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,53901.0
39657,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,16824840192,3716194304,13108645888,1198673920,15626166272,198324224,11534651392,580857856,12313833472,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,48330.0
73765,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.8,4,2,1,16824102912,12576374784,4247728128,1234100224,15590002688,153546752,2831327232,421576704,3406450688,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,83026.0
28976,soykb,82.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,3.1,4,2,1,16824090624,6173675520,10650415104,1442955264,15381135360,335900672,8679153664,601653248,9616707584,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,28256.0
81331,soykb,134.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,8628056064,7139082240,1792626688,13974511616,338272256,4514496512,901996544,5754765312,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,59543.0
10713,soykb,134.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5037318144,3219881984,730324992,7526875136,2768896,2565615616,313376768,2881761280,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,38518.0
18491,soykb,134.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4889600000,3367600128,736915456,7520284672,2768896,2680664064,341753856,3025186816,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,39890.0
73864,soykb,134.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.8,4,2,1,16824102912,8624816128,8199286784,1404805120,15419297792,331837440,5999648768,874205184,7205691392,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,78160.0
6795,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.8,4,2,1,16824086528,10358128640,6465957888,1065988096,15758098432,143728640,5231632384,413220864,5788581888,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,41645.0
21491,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,16824102912,7349006336,9475096576,1346666496,15477436416,317984768,7291432960,990568448,8599986176,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,56964.0
28042,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6064824320,2192375808,871243776,7385956352,425984,1361420288,275525632,1637371904,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,48356.0
37823,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,AMD,EPYC 7B12,2.25,4,2,1,16824086528,10138116096,6685970432,1104154624,15719931904,143716352,5437595648,402538496,5983850496,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,48815.0
13398,soykb,134.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,10876145664,4890992640,1177485312,14589652992,297713664,3237892096,583684096,4119289856,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,55935.0
37200,soykb,82.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,6984708096,8782430208,1381785600,14385352704,342282240,6602395648,911118336,7855796224,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,55496.0
72908,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.8,4,2,1,16824102912,7701872640,9122230272,1731674112,15092428800,352849920,6481920000,945991680,7780761600,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,83532.0
12253,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4368216064,3888984064,912572416,7344627712,454656,3061166080,254595072,3316215808,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,36585.0
30440,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,7990673408,7776464896,1381679104,14385459200,315842560,5748121600,768139264,6832103424,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,63028.0
29212,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.8,4,2,1,16824102912,8796585984,8027516928,1372155904,15451947008,332013568,5885730816,823779328,7041523712,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,81449.0
18915,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,9463914496,6303223808,1700270080,14066868224,338259968,3807404032,880177152,5025841152,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,62764.0
74580,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,AMD,EPYC 7B12,2.25,4,2,1,16824102912,13720305664,3103797248,1276227584,15547875328,293593088,1524555776,456900608,2275049472,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,52966.0
22569,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4415037440,3842162688,870400000,7386800128,425984,3062824960,238211072,3301462016,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,35940.0
7090,soykb,238.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,7699062784,8068075520,1225502720,14541635584,312410112,6225043456,724492288,7261945856,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,54600.0
6375,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,3.1,4,2,1,16824107008,5408153600,11415953408,1187639296,15636467712,144801792,9919762432,567877632,10632441856,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,28166.0
15339,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23345262592,10013753344,1813377024,31545638912,2768896,6761885696,1985343488,8749998080,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,25843.0
82984,soykb,56.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,15767138304,2791161856,12975976448,1371045888,14396092416,290648064,11105595392,635531264,12031774720,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,44886.0
81151,soykb,446.0,gatk-wrapper,13,10,1,select_variants_indel,Intel®,Xeon®,2.2,4,2,1,16824102912,13376724992,3447377920,1022320640,15801782272,110063616,2373386240,334864384,2818314240,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,59366.0
