,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
67442,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,11793948672,3973189632,1200562176,14566576128,288030720,2387378176,498900992,3174309888,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,817.0
14448,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,2836979712,5420220416,898494464,7358705664,2768896,4444905472,464117760,4911792128,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,681.0
67737,montage2,0.01,mViewer,17,3,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,12293529600,3473608704,1112158208,14654980096,216248320,2154835968,378978304,2750062592,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,356.0
9195,montage2,1.0,mViewer,17,3,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,2,2,1,8257200128,5263114240,2994085888,1254391808,7002808320,2768896,1078206464,867119104,1948094464,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,24636.0
55296,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,13097267200,3726835712,1207140352,15616962560,243609600,2202931200,408666112,2855206912,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,126.0
27570,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8175M,2.5,2,2,1,8257200128,4132405248,4124794880,1044062208,7213137920,2768896,2905858048,646959104,3555586048,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,373.0
4868,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon® Platinum 8175M,2.5,8,8,1,33359015936,29852061696,3506954240,1247600640,32111415296,2768896,2189611008,629669888,2822049792,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,122.0
37931,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,14397251584,2426855424,1001074688,15823032320,58798080,1530695680,222683136,1812176896,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,98.0
67725,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,12159553536,3607584768,1105084416,14662053888,214171648,2300960768,379379712,2894512128,0,0,0,23.520000000000003,3.92,110.0,77133096000,12855516000.0,144.0
54308,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,6190768128,10633338880,1560854528,15263252480,337502208,8070549504,1148649472,9556701184,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,494.0
67767,montage2,0.01,mViewer,9,1,1,mViewer,AMD,EPYC 7B12,2.25,4,4,1,16824102912,13234089984,3590012928,1163829248,15660273664,275210240,2124972032,420597760,2820780032,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,130.0
75895,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,2928066560,13896036352,1408569344,15415533568,340193280,11521064960,1097138176,12958396416,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,9977.0
55265,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,15767138304,11866431488,3900706816,1216274432,14550863872,276439040,2363023360,440541184,3080003584,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,152.0
37920,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,14384144384,2439962624,1013178368,15810928640,59183104,1531117568,223293440,1813594112,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,99.0
37909,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824090624,14398251008,2425839616,992034816,15832055808,59543552,1537097728,221134848,1817776128,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,97.0
16055,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,1273376768,15550730240,1407512576,15416594432,348327936,13158047744,1112887296,14619262976,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,5334.0
4891,montage2,0.01,mViewer,17,3,1,mViewer,Intel®,Xeon® Platinum 8259CL,2.5,8,8,1,33359015936,29731307520,3627708416,1262837760,32096178176,2768896,2267328512,644321280,2914418688,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,336.0
81450,montage2,0.01,mViewer,9,1,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824090624,8807321600,8016769024,1280421888,15543668736,180310016,6447407104,509419520,7137136640,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,91.0
21695,montage2,0.25,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.2,4,4,1,16824102912,10965618688,5858484224,1251794944,15572307968,301150208,4055789568,679653376,5036593152,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,733.0
17849,montage2,1.0,mViewer,17,3,1,mViewer,Intel®,Xeon®,3.1,4,4,1,16824107008,1459666944,15364440064,1309417472,15514689536,342204416,13130391552,1030852608,14503448576,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,13778.0
59588,montage2,1.0,mViewer,9,1,1,mViewer,Intel®,Xeon®,2.8,4,4,1,16824102912,6738890752,10085212160,1541656576,15282446336,332423168,7739691008,935231488,9007345664,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,9435.0
