workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	8774197248	8049909760	1255628800	15568478208	322572288	6271533056	624672768	7218778112	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2586.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	10712522752	6111580160	1596354560	15227748352	332783616	3781582848	865107968	4979474432	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	4255.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	10017013760	6807093248	1332879360	15491227648	348446720	4675477504	918089728	5942013952	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2698.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	13364281344	3459825664	1028993024	15795113984	121745408	2374008832	330575872	2826330112	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2477.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	10662998016	6161104896	995610624	15828492288	79486976	5168291840	310874112	5558652928	0	0	0	23.520000000000003	3.92	110.0	81848584000	13641430666.666666	3585.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	19814309888	13544706048	5434155008	27924860928	2768896	6692671488	1916469248	8611909632	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	5283.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	18039709696	15319306240	7220097024	26138918912	2768896	6683852800	1907834880	8594456576	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3775.0
soykb	134.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	4904071168	3353128960	741793792	7515406336	2768896	2674151424	321650688	2998571008	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3622.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	10759622656	5007515648	1605320704	14161817600	113405952	3301036032	365232128	3779674112	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	3980.0
soykb	134.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824840192	9470652416	7354187776	1068257280	15756582912	127819776	6116450304	404893696	6649163776	0	0	0	19.6	3.92	110.0	68210780000	13642156000.0	3534.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	8	4	1	33359015936	19755495424	13603520512	5522698240	27836317696	2768896	6677413888	1907863552	8588046336	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3800.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	11393089536	5431013376	1627283456	15196819456	130719744	3662471168	400510976	4193701888	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3224.0
soykb	82.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	6266888192	10557214720	1254580224	15569522688	332664832	8709967872	668311552	9710944256	0	0	0	15.68	3.92	110.0	54565744000	13641436000.0	2772.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	8542867456	7224270848	1556045824	14211092480	110596096	5565693952	375083008	6051373056	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	4057.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	9256558592	7567544320	1947230208	14876872704	111751168	5519192064	376147968	6007091200	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3218.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824102912	9808719872	7015383040	1531113472	15292989440	170315776	5289906176	434917376	5895139328	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	5488.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	17407688704	15951327232	9659494400	23699521536	2768896	4928974848	1852203008	6783946752	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	4314.0
soykb	56.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	2	1	1	8257200128	5047033856	3210166272	725700608	7531499520	2768896	2563997696	305807360	2872573952	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3925.0
soykb	654.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	13392433152	3431669760	1026539520	15797563392	100376576	2369871872	321589248	2791837696	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	3439.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	5421268992	11402838016	1056378880	15767728128	176005120	10030047232	543940608	10749992960	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2505.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	10460884992	6363217920	2553384960	14270717952	132329472	3666444288	399810560	4198584320	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3209.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8259CL	2.5	8	4	1	33359015936	19785129984	13573885952	5520179200	27838836736	2768896	6670163968	1884045312	8556978176	0	0	0	17.75	5.916666666666667	44.333333333333336	66543572000	22181190666.666668	3854.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824086528	11760435200	5063651328	1420144640	15403941888	127979520	3544547328	355954688	4028481536	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	4455.0
soykb	82.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	3.1	4	2	1	16824107008	9132785664	7691321344	1244192768	15579914240	327364608	5798887424	750428160	6876680192	0	0	0	19.6	3.92	110.0	68207180000	13641436000.0	2511.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	2	1	1	8257200128	4808597504	3448602624	1103998976	7153201152	2768896	2044645376	585101312	2632515584	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	4157.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824086528	7445925888	9378160640	3845697536	12978388992	171188224	5296607232	444817408	5912612864	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	4380.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon® Platinum 8175M	2.5	2	1	1	8257200128	4827054080	3430146048	1099165696	7158034432	2768896	2038718464	576483328	2617970688	0	0	0	7.72	1.93	30.5	25340644000	6335161000.0	3848.0
soykb	82.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	7419842560	9404260352	1393442816	15430660096	322416640	7511273472	594882560	8428572672	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	3598.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	AMD	EPYC 7B12	2.25	4	2	1	16824102912	9152053248	7672049664	4129091584	12695011328	121991168	3440820224	352833536	3915644928	0	0	0	13.69	3.4225	110.0	47131800000	11782950000.0	3849.0
soykb	654.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	16824102912	13425893376	3398209536	1019330560	15804772352	91131904	2365825024	310341632	2767298560	0	0	0	23.520000000000003	3.92	110.0	81848616000	13641436000.0	3427.0
soykb	446.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824102912	11544125440	5279977472	1561915392	15262187520	103452672	3647397888	355897344	4106747904	0	0	0	12.7	3.175	110.0	43822280000	10955570000.0	3131.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.8	4	2	1	16824086528	10119950336	6704136192	1061752832	15762333696	158822400	5449342976	430923776	6039089152	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	2759.0
soykb	238.0	gatk-wrapper	11	12	2	indel_realign	Intel®	Xeon®	2.2	4	2	1	15767138304	7768506368	7998631936	1665785856	14101352448	314331136	5718458368	741564416	6774353920	0	0	0	12.7	3.175	110.0	40992952000	10248238000.0	4214.0
