workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7105470464	9718632448	1248190464	15575912448	176091136	8123547648	565923840	8865562624	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	38901.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7084118016	9739984896	1251131392	15572971520	179478528	8131665920	573173760	8884318208	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	45605.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10425114624	6398971904	1045012480	15779074048	133689344	5214478336	395165696	5743333376	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46524.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7099887616	9724215296	1251938304	15572164608	176349184	8123936768	566906880	8867192832	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41639.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	7098822656	9725280256	1248567296	15575535616	177135616	8126169088	568262656	8871567360	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46363.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12930351104	3893751808	1112965120	15711137792	137895936	2651734016	388485120	3178115072	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	32793.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824102912	12931543040	3892559872	1113923584	15710179328	137072640	2651238400	387022848	3175333888	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	40352.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10428489728	6395596800	1046253568	15777832960	132472832	5213569024	392228864	5738270720	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	46761.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10425376768	6398709760	1046032384	15778054144	133292032	5214167040	394407936	5741867008	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	41960.0
soykb	446.0	gatk-wrapper	17	11	2	haplotype_caller	Intel®	Xeon®	2.8	4	2	1	16824086528	10432262144	6391824384	1044770816	15779315712	131670016	5213016064	391462912	5736148992	0	0	0	15.68	3.92	110.0	54565728000	13641432000.0	35014.0
