workflowName	size	executable	args	inputs	outputs	name	cpu.manufacturer	cpu.brand	cpu.speed	cpu.cores	cpu.physicalCores	cpu.processors	mem.total	mem.free	mem.used	mem.active	mem.available	mem.buffers	mem.cached	mem.slab	mem.buffcache	mem.swaptotal	mem.swapused	mem.swapfree	total_cpus	avg_cpus	avg_pods	total_ram_available	average_ram_available	execTimeMs
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12682625024	3084513280	1037357056	14729781248	131481600	2014412800	296140800	2442035200	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	819.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	10969497600	4797640704	1232941056	14534197248	120086528	3506597888	338694144	3965378560	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	788.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	13026816000	2740322304	1085349888	14681788416	113987584	1663668224	275730432	2053386240	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	784.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	13049810944	2717327360	1035866112	14731272192	121438208	1674432512	280469504	2076340224	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	832.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12003422208	3763716096	1093840896	14673297408	160743424	2566844416	348696576	3076284416	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	833.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12198924288	3568214016	1129033728	14638104576	155652096	2351513600	336453632	2843619328	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	683.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12935614464	2831523840	1030782976	14736355328	124956672	1784926208	285110272	2194993152	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	782.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	13029023744	2738114560	1035464704	14731673600	122060800	1694326784	280121344	2096508928	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	770.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	10808586240	4958552064	1225936896	14541201408	121999360	3666210816	345354240	4133564416	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	735.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12844933120	2922205184	1034428416	14732709888	127614976	1865240576	288960512	2281816064	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	772.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12414734336	3352403968	1064058880	14703079424	131489792	2250792960	306348032	2688630784	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	791.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	13053345792	2713792512	1090646016	14676492288	113266688	1633685504	276512768	2023464960	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	808.0
montage	2.0	mProjectPP	6	2	2	mProjectPP	Intel®	Xeon®	2.2	4	2	1	15767138304	12710793216	3056345088	1088020480	14679117824	143454208	1915191296	312586240	2371231744	0	0	0	23.520000000000003	3.92	110.0	77133096000	12855516000.0	759.0
