,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,execTimeMs
8494,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,4803854336,10963283968,1359650816,14407487488,310218752,8930717696,785498112,10026434560,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,46967.0
8495,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,11004801024,4762337280,1167966208,14599172096,298328064,3132030976,571981824,4002340864,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,48808.0
8497,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,4807835648,10959302656,1358938112,14408200192,310177792,8928686080,784351232,10023215104,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,53355.0
8498,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,8199585792,7567552512,1151950848,14615187456,297615360,5938548736,587563008,6823727104,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,37754.0
8499,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,8398315520,7368822784,1240592384,14526545920,291364864,5690871808,567508992,6549745664,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,41881.0
8501,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,11005698048,4761440256,1166426112,14600712192,298328064,3132264448,572260352,4002852864,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,46443.0
8503,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767121920,10799591424,4967530496,1206206464,14560915456,299651072,3293143040,583069696,4175863808,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,53295.0
8504,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,8429842432,7337295872,1212633088,14554505216,291196928,5689532416,565755904,6546485248,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,38713.0
8505,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767121920,10805657600,4961464320,1202925568,14564196352,299581440,3292200960,581001216,4172783616,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,42072.0
8506,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,8197627904,7569510400,1152909312,14614228992,297615360,5938925568,587853824,6824394752,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,59251.0
8507,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,11012448256,4754690048,1160925184,14606213120,298328064,3131879424,571416576,4001624064,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,55307.0
8508,soykb,82.0,gatk-wrapper,13,13,2,genotype_gvcfs,Intel®,Xeon®,2.2,4,2,1,15767138304,8198197248,7568941056,1154494464,14612643840,297607168,5938016256,586690560,6822313984,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,52424.0
10589,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,21527130112,11831885824,3663196160,29695819776,2768896,6707441664,1956765696,8666976256,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,441385.0
10590,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,20903395328,12455620608,4330532864,29028483072,2768896,6698598400,1945321472,8646688768,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,393613.0
10592,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23321280512,10037735424,3605479424,29753536512,2768896,4990054400,1940901888,6933725184,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,403201.0
10593,soykb,446.0,gatk-wrapper,41,41,2,genotype_gvcfs,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,21288022016,12070993920,3900878848,29458137088,2768896,6709231616,1957883904,8669884416,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,325681.0
