,name,pca,adjusted_r2,r2,mae,mape,best_score,params,rae,job,size
2,lasso,39,0.5917986963324571,0.7458369241315299,693.8375817278774,0.12758423704397187,0.6415013112644365,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 39}",0.49890020353582715,dedup,427
3,mlp,25,-1.731977641029749,-0.7010426821505984,2222.8326083449506,0.41630209055017225,-8.716256552676363,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100, 50), 'pca__n_components': 25}",1.598315902646374,dedup,427
4,elasticnet,20,0.5995148268638831,0.7506413072926065,701.6252715904203,0.1292912386934005,0.7331674423590175,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.0, 'pca__n_components': 20}",0.5044999002945715,dedup,427
5,svr,21,0.6029546471130713,0.7527830821647425,697.907063282464,0.1284241104513158,0.6844320580513054,"{'pca__n_components': 21, 'svr__alpha': 0.040100000000000004, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.5018263424901521,dedup,427
6,big,xD,,0.9925026493825769,759.5864197530864,0.1737125789128242,,,0.12886528742326633,dedup,427
0,knn,29,1.2044827928259858,0.6591953452900238,964.0625,0.19968322442851982,,"{'knn__n_neighbors': 1, 'pca__n_components': 29}",0.6146091703274239,faidx,63
1,dtr,38,1.185634639752796,0.6906089337453403,959.8125,0.19685174997918617,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 10, 'pca__n_components': 38}",0.6118997101276012,faidx,63
2,lasso,18,1.1113341549826399,0.8144430750289335,790.6947534070281,0.1707798604078845,,"{'lasso__alpha': 0.01, 'pca__n_components': 18}",0.5040837563682236,faidx,63
3,mlp,38,5.111477414765401,-5.852462357942335,5256.067028739666,0.9961873245189938,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 38}",3.350848099287146,faidx,63
4,elasticnet,19,1.1110988516833213,0.8148352471944643,797.8973864393956,0.17600744682079628,,"{'elasticnet__alpha': 0.060000000000000005, 'elasticnet__l1_ratio': 0.2, 'pca__n_components': 19}",0.5086755793176655,faidx,63
5,svr,18,1.1157829150278498,0.8070284749535835,815.9836849730514,0.17807997291614502,,"{'pca__n_components': 18, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}",0.520205957209207,faidx,63
6,big,xD,,0.9218260063397575,611.8541666666666,0.2081552671754772,,,0.2505440226466973,faidx,63
0,knn,33,1.1584016007715532,0.7465574387655148,214.375,0.05888502319152798,,"{'knn__n_neighbors': 1, 'pca__n_components': 33}",0.40568311181418526,filtering_indel,62
1,dtr,36,1.5090170493598287,0.18557272102427402,412.2791666666667,0.11719205744823763,,"{'dtr__criterion': 'mse', 'dtr__max_depth': 5, 'pca__n_components': 36}",0.7801968292454459,filtering_indel,62
2,lasso,31,1.1863390395352442,0.7018575367436093,185.07897319711526,0.04673570450290955,,"{'lasso__alpha': 0.060000000000000005, 'pca__n_components': 31}",0.35024332957658266,filtering_indel,62
3,mlp,38,16.064772572934956,-23.103636116695927,3288.0779589257554,0.9949677813747195,,"{'mlp__activation': 'relu', 'mlp__hidden_layer_sizes': (100,), 'pca__n_components': 38}",6.222356609980806,filtering_indel,62
4,elasticnet,30,1.1889383547357457,0.6976986324228067,183.58974278492082,0.04629999493814517,,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 30}",0.3474251109045016,filtering_indel,62
5,svr,19,1.214875611963516,0.6561990208583743,211.56720815597973,0.05464979135044448,,"{'pca__n_components': 19, 'svr__alpha': 0.0801, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}",0.40036964833845984,filtering_indel,62
6,big,xD,,0.02273150838847504,1885.2045454545455,0.1523627489439834,,,0.5711299991299458,filtering_indel,62
