,dataset,pipeline,name,pca,adjusted_r2,r2,mae,mape,best_score,params
3,ShorterThan1.2Kms,10cat_more_res,elasticnet,91,0.7217861429350603,0.7224587907362859,89.36612952889575,0.46326151568477963,0.723060694780679,"{'elasticnet__alpha': 0.36000000000000004, 'elasticnet__l1_ratio': 0.9, 'pca__n_components': 91}"
4,ShorterThan1.2Kms,10cat_more_res,svr,51,0.7428620664285441,0.7434837581999506,86.56699178979463,0.45167530331510336,0.7437073767459519,"{'pca__n_components': 51, 'svr__alpha': 0.0101, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l2'}"
0,ShorterThan1.2Kms,11cat_more_res,knn,100,0.8371667484109422,0.8375722469461244,55.523854423544954,0.2139365995936762,0.8260680669093539,"{'knn__n_neighbors': 3, 'pca__n_components': 100}"
1,ShorterThan1.2Kms,11cat_more_res,dtr,50,0.7404929678236933,0.741139210040133,67.36884096513708,0.2599531369548345,0.6974977493509709,"{'dtr__criterion': 'mse', 'pca__n_components': 50}"
2,ShorterThan1.2Kms,11cat_more_res,lasso,94,0.7482661903560306,0.7488930751603953,84.47723699498506,0.4191595972036771,0.7477758810636072,"{'lasso__alpha': 0.56, 'pca__n_components': 94}"
3,ShorterThan1.2Kms,11cat_more_res,elasticnet,79,0.7529677205623695,0.7535828972936399,83.77265695667822,0.41500041786071235,0.7522554759194896,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.4, 'pca__n_components': 79}"
4,ShorterThan1.2Kms,11cat_more_res,svr,49,0.7489996459155993,0.7496247042186068,84.30882872546923,0.41401525828513414,0.7481984460311126,"{'pca__n_components': 49, 'svr__alpha': 0.1201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,continuous_more_res,knn,42,0.92905962694205,0.9297455404828753,1149.597900940273,0.14395356859094413,0.9104435645072106,"{'knn__n_neighbors': 4, 'pca__n_components': 42}"
1,Between2KmsAnd25Kms,continuous_more_res,dtr,44,0.8733094295035513,0.8745343846884839,1474.2896305125148,0.1830573412103666,0.8492467473490111,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 44}"
2,Between2KmsAnd25Kms,continuous_more_res,lasso,48,0.8624595984338136,0.8637894592701489,1931.2671157504515,0.3070793646897052,0.8630939712016421,"{'lasso__alpha': 0.51, 'pca__n_components': 48}"
3,Between2KmsAnd25Kms,continuous_more_res,elasticnet,70,0.8552642290557805,0.8566636610132544,1988.5133519153906,0.31161855889951456,0.8509891450878038,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 70}"
4,Between2KmsAnd25Kms,continuous_more_res,svr,36,0.860637707852808,0.8619851843199265,1945.8822949974979,0.30914261352129174,0.8621654633956534,"{'pca__n_components': 36, 'svr__alpha': 0.0201, 'svr__loss': 'squared_loss', 'svr__max_iter': 10000, 'svr__penalty': 'l1'}"
0,Between2KmsAnd25Kms,4cat_more_res,knn,51,0.9102705127754043,0.9114233287039851,1342.9415309230565,0.16960038641123013,0.8906570647430814,"{'knn__n_neighbors': 4, 'pca__n_components': 51}"
1,Between2KmsAnd25Kms,4cat_more_res,dtr,80,0.8248851454712871,0.8271349654566229,1758.453913388955,0.22499031147449552,0.8101980354953885,"{'dtr__criterion': 'friedman_mse', 'pca__n_components': 80}"
2,Between2KmsAnd25Kms,4cat_more_res,lasso,96,0.865870492795782,0.8675937460671475,1891.1878044024265,0.2823684173335997,0.8652767891685424,"{'lasso__alpha': 0.9600000000000001, 'pca__n_components': 96}"
3,Between2KmsAnd25Kms,4cat_more_res,elasticnet,90,0.8586379540797193,0.8604541287094236,1930.8447578938155,0.2882476132662059,0.8568872504657653,"{'elasticnet__alpha': 0.01, 'elasticnet__l1_ratio': 0.5, 'pca__n_components': 90}"
