,workflowName,size,executable,args,inputs,outputs,name,cpu.manufacturer,cpu.brand,cpu.speed,cpu.cores,cpu.physicalCores,cpu.processors,mem.total,mem.free,mem.used,mem.active,mem.available,mem.buffers,mem.cached,mem.slab,mem.buffcache,mem.swaptotal,mem.swapused,mem.swapfree,total_cpus,avg_cpus,avg_pods,total_ram_available,average_ram_available,read_sum,write_sum,cpu_max,cpu_mean,memory_mean,memory_max,execTimeMs
18855,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,7245791232,9578315776,1340551168,15483555840,348450816,7401996288,956747776,8707194880,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.021077283372365342,0.01405152224824356,0.5058548009367682,0.8946135831381733,0.18969555035128807,0.629976580796253,77848.0
13521,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,6418034688,10406805504,1057374208,15767465984,182636544,9024503808,511873024,9719013376,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.22482435597189696,0.234192037470726,0.7939110070257611,0.7002341920374707,0.41686182669789223,0.594847775175644,102060.0
74471,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,12333150208,4490952704,1471954944,15352147968,287612928,2743185408,459395072,3490193408,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.9320843091334895,0.9227166276346604,0.18969555035128807,0.02576112412177986,0.82903981264637,0.8149882903981265,254550.0
18637,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,7263916032,9560190976,1340104704,15484002304,348450816,7394697216,946585600,8689733632,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.11241217798594848,0.11943793911007025,0.6088992974238876,0.946135831381733,0.22482435597189696,0.27868852459016397,88004.0
53702,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10663088128,6161014784,995106816,15828996096,80068608,5170544640,313323520,5563936768,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.39344262295081966,0.3817330210772834,0.8735362997658079,0.6697892271662763,0.5480093676814988,0.17096018735362997,119149.0
11971,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6983475200,1273724928,821440512,7435759616,425984,567787520,193269760,761483264,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7400468384074941,0.7400468384074941,0.046838407494145196,0.2576112412177986,0.09601873536299765,0.07962529274004684,193368.0
11942,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4431278080,3825922048,891838464,7365361664,454656,3028262912,232243200,3260960768,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7447306791569086,0.7377049180327869,0.011709601873536299,0.2693208430913349,0.06791569086651054,0.09133489461358314,196099.0
14734,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,23710687232,9648328704,1775501312,31583514624,2768896,6621630464,1783177216,8407576576,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.5550351288056207,0.5456674473067915,0.990632318501171,0.4918032786885246,0.9110070257611241,0.8711943793911007,143515.0
35481,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824832000,12023267328,4801564672,1129406464,15695425536,229076992,3376590848,481374208,4087042048,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.3840749414519906,0.39344262295081966,0.667447306791569,0.6135831381733021,0.8594847775175645,0.9836065573770492,118473.0
54048,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10578587648,6245515264,1008844800,15815258112,99631104,5187215360,342695936,5629542400,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.31615925058548006,0.3231850117096019,0.5538641686182669,0.7587822014051523,0.33957845433255274,0.26229508196721313,110681.0
18993,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,13362552832,3461554176,1032749056,15791357952,120963072,2373472256,329244672,2823680000,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.01405152224824356,0.00936768149882904,0.5702576112412178,0.955503512880562,0.4098360655737705,0.864168618266979,77908.0
12173,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,3993374720,4263825408,824373248,7432826880,49152,3555659776,211779584,3767488512,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7962529274004685,0.7915690866510539,0.13348946135831383,0.4028103044496487,0.1288056206088993,0.0585480093676815,207172.0
35683,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824832000,11992686592,4832145408,1149095936,15675736064,229199872,3380228096,487395328,4096823296,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.2763466042154567,0.2763466042154567,0.7939110070257611,0.7751756440281031,0.2412177985948478,0.2154566744730679,109214.0
51110,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8923512832,7900590080,3359064064,13465038848,296542208,4226547712,462647296,4985737216,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.8805620608899298,0.8618266978922716,0.33021077283372363,0.07494145199063232,0.9039812646370023,0.5573770491803279,232655.0
7104,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,10902269952,4864868352,1155526656,14611611648,297738240,3237167104,580288512,4115193856,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.5409836065573771,0.5269320843091335,0.9519906323185012,0.5292740046838407,0.7634660421545668,0.4988290398126464,137352.0
18436,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,5066809344,11757297664,1430663168,15393443840,324931584,9712803840,710451200,10748186624,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.10772833723653395,0.09601873536299765,0.5398126463700234,0.8501170960187353,0.6440281030444964,0.7985948477751756,84423.0
6380,soykb,56.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,13529260032,3294846976,974942208,15849164800,72175616,2357248000,287670272,2717093888,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.023419203747072598,0.023419203747072598,0.9519906323185012,0.9976580796252928,0.11943793911007025,0.13817330210772835,79849.0
51501,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,9964199936,6859902976,2302689280,14521413632,296820736,4228972544,464732160,4990525440,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.8665105386416861,0.8711943793911007,0.20023419203747073,0.046838407494145196,0.7892271662763466,0.32552693208430916,239705.0
14999,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,19796406272,13562609664,5786165248,27572850688,2768896,6367670272,1899999232,8270438400,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9437939110070258,0.9508196721311475,0.297423887587822,0.07259953161592506,0.8735362997658079,0.9250585480093677,274067.0
27797,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,8096337920,8727764992,1427202048,15396900864,340754432,6542692352,908177408,7791624192,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.13817330210772835,0.13348946135831383,0.6451990632318502,0.5526932084309134,0.4894613583138173,0.5878220140515222,87996.0
81045,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13413404672,3410698240,1022480384,15801622528,98742272,2368454656,319102976,2786299904,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,0.34894613583138173,0.3442622950819672,0.6990632318501171,0.7962529274004685,0.234192037470726,0.28805620608899296,115081.0
27962,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6209925120,2047275008,782585856,7474614272,425984,1329926144,208330752,1538682880,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6697892271662763,0.674473067915691,0.15339578454332553,0.30679156908665106,0.28805620608899296,0.8477751756440282,185119.0
45976,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,12164874240,4659232768,1115410432,15708696576,158035968,3367776256,422289408,3948101632,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.06323185011709602,0.06557377049180328,0.5538641686182669,0.8969555035128807,0.26697892271662765,0.25995316159250587,82349.0
73598,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,10318827520,6505275392,1079603200,15744499712,164081664,5263872000,379465728,5807419392,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.9882903981264637,0.9836065573770492,0.3442622950819672,0.011709601873536299,0.9391100702576112,0.5292740046838407,312946.0
27570,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7271821312,8495316992,3136118784,12631019520,105607168,5261733888,366190592,5733531648,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.9765807962529274,0.981264637002342,0.3044496487119438,0.1451990632318501,0.1405152224824356,0.7119437939110069,323418.0
22518,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,4769058816,3488141312,1103237120,7153963008,2768896,2090778624,612147200,2705694720,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6370023419203747,0.6370023419203747,0.11592505854800937,0.34660421545667447,0.07259953161592506,0.06323185011709602,178794.0
27677,soykb,56.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,6042210304,10781892608,1434546176,15389556736,332189696,8708874240,717045760,9758109696,0,0,0,15.68,3.92,110.0,54565744000,13641436000.0,0.1288056206088993,0.12412177985948478,0.7939110070257611,0.9180327868852458,0.12646370023419204,0.10070257611241218,86170.0
15387,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,22382051328,10976964608,3382022144,29976993792,2768896,6231625728,1889812480,8124207104,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9695550351288057,0.9695550351288057,0.059718969555035126,0.06791569086651054,0.9437939110070258,0.8852459016393442,292517.0
45746,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,8069185536,8754921472,1088335872,15735771136,184266752,7330996224,553877504,8069140480,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.19437939110070257,0.18032786885245902,0.5702576112412178,0.7330210772833723,0.5807962529274004,0.44730679156908665,90496.0
20719,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,13499101184,3325005824,986116096,15837990912,80719872,2359291904,295477248,2735489024,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.046838407494145196,0.046838407494145196,0.8981264637002342,0.9672131147540983,0.2154566744730679,0.16744730679156908,81184.0
81071,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,13230510080,3593592832,1035571200,15788531712,81453056,2557005824,310423552,2948882432,0,0,0,23.520000000000003,3.92,110.0,81848584000,13641430666.666666,0.3817330210772834,0.3770491803278688,0.7939110070257611,0.5784543325526932,0.7119437939110069,0.6112412177985949,116461.0
18580,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,5098799104,11725307904,1430069248,15394037760,324141056,9690996736,702894080,10718031872,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.16627634660421545,0.16393442622950818,0.6990632318501171,0.9601873536299766,0.27868852459016397,0.5456674473067915,89163.0
53644,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,10621181952,6202920960,1004699648,15819403264,89354240,5178634240,327962624,5595951104,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.25995316159250587,0.25995316159250587,0.6206088992974239,0.7939110070257611,0.36768149882903983,0.5245901639344263,107716.0
74779,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,8812306432,8011800576,1227001856,15597105152,322273280,6266957824,620560384,7209791488,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.11007025761124123,0.13114754098360656,0.936768149882904,0.9508196721311475,0.3185011709601874,0.8758782201405153,87131.0
54178,soykb,654.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7318966272,9505136640,1204379648,15619723264,107585536,8105050112,494223360,8706859008,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.4707259953161593,0.4707259953161593,0.5925058548009368,0.7400468384074941,0.44730679156908665,0.1920374707259953,129749.0
39548,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,3789910016,13034930176,1204948992,15619891200,189878272,11482669056,554680320,12227227648,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.41686182669789223,0.4098360655737705,0.5269320843091335,0.5807962529274004,0.6768149882903981,0.36533957845433257,118453.0
37837,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824086528,12698497024,4125589504,1487106048,15336980480,127287296,2552094720,356921344,3036303360,0,0,0,13.69,3.4225,110.0,47131800000,11782950000.0,0.8875878220140515,0.8875878220140515,0.18618266978922715,0.023419203747072598,0.7400468384074941,0.5128805620608899,245381.0
10767,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5059866624,3197333504,730292224,7526907904,2768896,2558144512,292503552,2853416960,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.747072599531616,0.7330210772833723,0.15339578454332553,0.40749414519906324,0.6229508196721312,0.45433255269320844,193130.0
46076,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,6503968768,10320138240,1214005248,15610101760,156995584,8786120704,562348032,9505464320,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.07962529274004684,0.07494145199063232,0.7435597189695551,0.8524590163934427,0.4309133489461358,0.4309133489461358,82315.0
35686,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,7603109888,9221730304,1149435904,15675404288,170360832,7769989120,501243904,8441593856,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.3114754098360656,0.3091334894613583,0.5058548009367682,0.7236533957845434,0.7962529274004685,0.9882903981264637,111512.0
18576,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4905820160,3351379968,741302272,7515897856,2768896,2673807360,323178496,2999754752,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6768149882903981,0.6838407494145199,0.10187353629976581,0.39344262295081966,0.639344262295082,0.747072599531616,186843.0
28327,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6987505664,1269694464,786026496,7471173632,454656,578551808,177893376,756899840,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7868852459016393,0.7939110070257611,0.11592505854800937,0.28337236533957844,0.10304449648711944,0.03981264637002342,207692.0
73785,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8850784256,7973318656,2450649088,14373453824,180690944,5284392960,421883904,5886967808,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.864168618266979,0.8594847775175645,0.2529274004683841,0.16159250585480095,0.747072599531616,0.33957845433255274,237232.0
10447,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,18001416192,15357599744,9333583872,24025432064,2768896,4703490048,1838084096,6544343040,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.9414519906323185,0.9414519906323185,0.25526932084309134,0.08899297423887587,0.8430913348946136,0.892271662763466,266952.0
53542,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8064864256,8759238656,1393410048,15430692864,352866304,6477008896,934281216,7764156416,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.4894613583138173,0.4519906323185012,0.667447306791569,0.48477751756440285,0.8992974238875878,0.5526932084309134,122521.0
27295,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,6373392384,9393745920,4114698240,11652440064,90181632,5247553536,334061568,5671796736,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.9929742388758782,0.9929742388758782,0.30679156908665106,0.12412177985948478,0.864168618266979,0.4426229508196721,361547.0
35424,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824832000,11997908992,4826923008,1147318272,15677513728,229183488,3379159040,486273024,4094615552,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.2505854800936768,0.2505854800936768,0.5058548009367682,0.6416861826697893,0.22716627634660422,0.14988290398126464,105620.0
15359,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,20119683072,13239332864,5065740288,28293275648,2768896,6721794048,1965223936,8689786880,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.41920374707259955,0.42622950819672134,0.9718969555035128,0.5199063231850117,0.6346604215456675,0.9625292740046838,126221.0
22432,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,4650262528,3606937600,1035878400,7221321728,2768896,2014838784,876969984,2894577664,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.6229508196721312,0.6159250585480094,0.08313817330210772,0.297423887587822,0.10772833723653395,0.01873536299765808,175036.0
27467,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7546458112,8220680192,2561581056,13205557248,107474944,5562687488,370003968,6040166400,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.6416861826697893,0.6721311475409836,0.42974238875878223,0.4449648711943794,0.13114754098360656,0.6768149882903981,187080.0
27237,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,7338434560,8428703744,3105206272,12661932032,94683136,5251784704,349085696,5695553536,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.9648711943793912,0.9765807962529274,0.41920374707259955,0.16861826697892274,0.03981264637002342,0.7306791569086651,316917.0
73946,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,10613288960,6210813952,1439883264,15384219648,339554304,3994767360,895135744,5229457408,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.5199063231850117,0.4988290398126464,0.8735362997658079,0.49414519906323184,0.7259953161592506,0.23653395784543324,128380.0
30511,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,8055349248,7711789056,2497695744,13269442560,338280448,4388950016,895598592,5622829056,0,0,0,12.7,3.175,110.0,40992952000,10248238000.0,0.7822014051522248,0.7962529274004685,0.43676814988290397,0.2763466042154567,0.4988290398126464,0.4824355971896956,211153.0
14820,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,23408947200,9950068736,2059513856,31299502080,2768896,6621274112,1797672960,8421715968,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.901639344262295,0.901639344262295,0.3091334894613583,0.14285714285714288,0.9672131147540983,1.0,245209.0
75196,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824086528,7281573888,9542512640,1188450304,15635636224,103804928,8154316800,491261952,8749383680,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.09601873536299765,0.08782201405152225,0.6990632318501171,0.7189695550351288,0.4824355971896956,0.5831381733021077,84448.0
18852,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,7235862528,9588244480,1344405504,15479701504,348450816,7404392448,960475136,8713318400,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.17798594847775173,0.17798594847775173,0.5925058548009368,0.927400468384075,0.16393442622950818,0.24355971896955503,91458.0
10361,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,8,4,1,33359015936,20247318528,13111697408,5052174336,28306841600,2768896,6674214912,1895874560,8572858368,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.39812646370023425,0.39812646370023425,0.9754098360655737,0.5081967213114754,0.7798594847775177,0.9531615925058549,121932.0
73628,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,8848015360,7976087552,2498940928,14325161984,169431040,5271465984,400424960,5841321984,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.674473067915691,0.6861826697892272,0.3220140515222482,0.234192037470726,0.6416861826697893,0.26697892271662765,187228.0
18545,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,6169006080,2088194048,712658944,7544541184,2768896,1488363520,244523008,1735655424,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7049180327868853,0.7119437939110069,0.16627634660421545,0.3864168618266979,0.674473067915691,0.7611241217798594,191081.0
13574,soykb,82.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,11673964544,5150875648,1002414080,15822426112,92921856,4108783616,343867392,4545572864,0,0,0,19.6,3.92,110.0,68210780000,13642156000.0,0.36065573770491804,0.36533957845433257,0.7435597189695551,0.9110070257611241,0.4449648711943794,0.477751756440281,117835.0
29103,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,7612313600,9211789312,2431315968,14392786944,332763136,6037254144,864247808,7234265088,0,0,0,12.7,3.175,110.0,43822280000,10955570000.0,0.7845433255269321,0.7892271662763466,0.5269320843091335,0.19906323185011712,0.8009367681498829,0.5081967213114754,204120.0
22489,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8175M,2.5,2,1,1,8257200128,3770068992,4487131136,1104072704,7153127424,2768896,3085922304,614465536,3703156736,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.7236533957845434,0.7166276346604215,0.11592505854800937,0.38875878220140514,0.04449648711943793,0.042154566744730684,191611.0
74594,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,AMD,EPYC 7B12,2.25,4,2,1,16824102912,12540555264,4283547648,1268293632,15555809280,287526912,2742923264,454094848,3484545024,0,0,0,13.69,3.4225,110.0,47131832000,11782958000.0,0.936768149882904,0.927400468384075,0.03747072599531616,0.042154566744730684,0.882903981264637,0.4637002341920375,256025.0
18453,soykb,56.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,2,1,1,8257200128,5039894528,3217305600,722243584,7534956544,2768896,2600775680,280281088,2883825664,0,0,0,7.72,1.93,30.5,25340644000,6335161000.0,0.702576112412178,0.6932084309133489,0.17330210772833723,0.41920374707259955,0.5714285714285715,0.12646370023419204,189905.0
13452,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,15767138304,8192565248,7574573056,1157066752,14610071552,298864640,5939560448,588128256,6826553344,0,0,0,23.520000000000003,3.92,110.0,77133080000,12855513333.333334,0.477751756440281,0.47540983606557374,0.9578454332552693,0.5573770491803279,0.4402810304449649,0.7236533957845434,126218.0
18698,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,3.1,4,2,1,16824107008,10996072448,5828034560,1322774528,15501332480,338145280,3769053184,848195584,4955394048,0,0,0,19.6,3.92,110.0,68207180000,13641436000.0,0.21779859484777517,0.2224824355971897,0.8735362997658079,0.6932084309133489,0.5526932084309134,0.5737704918032787,96926.0
15230,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,16737783808,16621232128,8515391488,24843624448,2768896,6690283520,1914937344,8607989760,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.37939110070257615,0.4426229508196721,0.9929742388758782,0.5175644028103045,0.011709601873536299,0.9765807962529274,128851.0
35625,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824840192,8585842688,8238997504,1187110912,15637729280,164433920,6769324032,486211584,7419969536,0,0,0,19.6,3.92,110.0,68210772000,13642154400.0,0.36768149882903983,0.37470725995316156,0.7435597189695551,0.6206088992974239,0.3629976580796253,0.405152224824356,116528.0
75168,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824102912,10652872704,6171230208,984616960,15839485952,87379968,5172633600,315604992,5575618560,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.1920374707259953,0.19437939110070257,0.7939110070257611,0.8220140515222483,0.3723653395784543,0.47540983606557374,90104.0
7686,soykb,238.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.8,4,2,1,16824086528,10063769600,6760316928,1081655296,15742431232,167120896,5458825216,452169728,6078115840,0,0,0,15.68,3.92,110.0,54565728000,13641432000.0,0.17096018735362997,0.16627634660421545,0.5538641686182669,0.9320843091334895,0.20374707259953162,0.16159250585480095,92038.0
51025,soykb,134.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon®,2.2,4,2,1,16824102912,7537319936,9286782976,1222422528,15601680384,323403776,7613513728,543236096,8480153600,0,0,0,23.520000000000003,3.92,110.0,81848616000,13641436000.0,0.4590163934426229,0.4637002341920375,0.8395784543325527,0.5690866510538641,0.7704918032786885,0.6135831381733021,124659.0
15172,soykb,446.0,gatk-wrapper,11,11,1,realign_target_creator,Intel®,Xeon® Platinum 8259CL,2.5,8,4,1,33359015936,17856360448,15502655488,7400574976,25958440960,2768896,6687846400,1910784000,8601399296,0,0,0,17.75,5.916666666666667,44.333333333333336,66543572000,22181190666.666668,0.8430913348946136,0.8805620608899298,0.34894613583138173,0.1358313817330211,0.6651053864168618,0.981264637002342,245385.0
